"";" Pre82";" Pre83";" Pre84";" Pre85";" Pre86";" Pre87";" Pre88";" P0_89";" P0_90";" P0_91";" P0_92";" P0_93";" P0_94";" P0_95";" P5_96";" P5_97";" P5_98"
"eIF1";9,3936424825992;9,55165260303334;9,18564583420961;9,58872747440458;9,47416447117393;9,38366336836086;9,0240778615126;8,25789304471713;8,41003326218258;8,48425602610763;8,36909926516301;8,29967906701807;8,27224727548933;8,10862861685786;8,88648819717903;9,16799594975942;8,92033220946768
"Drsl5";3,80539545208514;4,25019035056133;3,85065400136034;3,21180918795838;3,59801415613658;3,71652288789894;3,80835323873528;4,05122356522473;3,85108341300229;4,60765619515137;4,06558791570745;3,89453096490396;4,37707270069042;4,09415505645803;4,09907621105414;4,91005044417911;6,51937495615351
"CG14969";4,52219830720204;4,21708461353397;4,2777724568216;4,4011826092357;4,53235609823971;4,75491672495272;4,45131148288349;5,40297513085656;5,43016444026906;5,54081969404321;5,24729577771253;5,17687771122173;5,24943246976138;5,60187745021725;5,577168792409;5,49253401128492;5,84944296118231
"Ids";4,9523631781659;5,76684664813967;5,18861348663625;5,47089661810086;4,93181558537156;5,19985791611513;5,33246258092983;7,21996110083147;6,70746034704731;7,11807610329245;7,14845425791203;6,65671594085004;7,06909869779056;6,83430548278421;7,49654780070126;7,22015895764189;7,34270583797689
"Ubi-p63E";9,2879348907312;9,25869228313395;9,40998165402769;9,62880716683662;9,19504167808526;9,51724970730863;9,40417987659118;10,4681136087265;10,3698468353676;10,6179388234723;10,7237320230263;10,4697960254718;10,8701854090551;10,6222715699702;10,8478294410229;10,9861020114892;10,8522942933916
"CG14989";8,0537147798919;7,81023883621895;7,60405943926719;8,1972025653124;7,7830883201854;8,00845165336028;7,08279231581451;7,09783942047434;7,34507912721789;6,79285393677344;6,69722755177443;6,74618316074622;6,57584952347459;6,110600435611;7,29155568170391;7,0761392966656;6,95867337202802
"Chd64";4,11173894068611;4,16910177163173;4,12821472374001;4,76178468157234;5,43593091237844;6,69065204953076;4,50354751839518;3,91021799125761;3,72172802388482;4,23435545893637;3,61894240903205;3,50710500898851;4,10026282102464;3,62888521481934;3,95159848456533;4,13356359678468;4,10605636053241
"Hexo1";5,74475926709892;5,70128425965191;5,45578173673167;6,05428745831369;5,80303029657805;5,93265099829266;5,80922631536676;7,46687364669258;7,38946592131602;7,64891285513237;7,45684150717454;7,26012184212752;7,42992768306879;7,41707290994624;8,14032067257547;7,84107572589616;7,75879907205895
"nAChRbeta1";6,13399241777901;5,84090273844266;5,6864542802025;6,19013424563142;5,90051873475236;5,66829698792865;5,58271512851853;4,71107562324105;4,95189759078666;4,36315952825303;4,64347391878993;4,94053698358908;4,52247132377432;4,72854603420124;4,65011822676638;4,66595057077837;4,65796961179931
"CG11357";6,06090968661693;5,88346808297618;5,67665119702145;6,45872973873879;6,25023133978371;6,07429694892167;5,6220665231204;6,36770521940444;6,70474153470409;6,43324727416534;6,12848778542768;6,45120585403931;6,5000333726538;5,74372356103099;5,21165326386841;5,17845501100686;5,49442847926769
"Klp64D";5,04988975053191;5,12545377934125;4,74439151945128;5,16085257796722;4,83423240080748;5,06349658747984;4,83234228419763;6,44064271877123;5,85641884763157;6,39627519827538;6,21890067336362;5,78044319826206;6,25195078653699;6,35190047547614;6,18746401854766;5,89832170588366;5,71528330017211
"CG10483";7,01224669039913;6,83759267978715;6,88324126878574;6,9972966936906;6,54517895644709;6,61195558354403;6,40982618909564;5,92142259478035;5,27780154480236;5,4249930069597;5,83911279642109;5,15942660539826;5,58406875905735;5,50810606866119;5,0254330604943;4,66391019635625;4,81562176398215
"yip7";6,94348118029987;6,5980344690692;6,04201830350885;6,74499022418859;8,12549179839809;6,60912961372351;6,30013173786427;5,75666134095948;5,62498834572103;6,53254200481807;5,93546733338087;5,97496392477149;6,21617514716625;5,98112049442245;5,60850237481012;5,6721559586327;5,55449909380478
"Jon65Aiii";6,43310051422082;6,25863754851399;5,55354546221721;6,29926947711732;7,29245900259174;6,01916729965209;5,93962699565207;5,00261559219324;4,90744808826389;6,09461020702351;5,30262475711748;5,07367790803769;6,3120820204876;5,37333646127441;4,89830139544789;4,9613316631885;5,28170871027162
"CG6610";5,99059242945515;5,93954887940026;5,9194816680908;6,42913342521129;5,95487429269881;5,74648678346496;5,67828310231539;4,06521034847616;4,86604238069484;4,60605087830445;3,80832832572416;4,29560631030729;4,56774852004915;3,89401544328917;5,06215737350228;5,13420872242047;5,12494465781183
"CG7376";4,68596856824031;4,46373689983543;4,17559229267139;4,77701942180525;4,71339030823121;4,85612886443929;4,49214645144821;5,9041593484538;5,97914485946057;6,19651152160268;5,2310432331097;5,63341088225999;5,76868649517763;5,73487706332741;5,89967156862376;5,7666925116651;5,56407992193344
"Sf3b6";7,82590925303306;7,55467968776915;7,87582485989063;8,06700164271468;7,77818532554367;7,90310307227548;7,60568394371738;8,63571963782961;8,84887893005341;9,07299616990469;8,71632105573459;8,97549647579713;9,23464353411383;9,17435125731679;9,26288190032937;9,09559556040603;8,85834264067753
"CG32392";9,24203378852792;9,38466514829115;9,23953411627214;9,56144755631979;9,02986370259267;8,82127392133995;9,2324339035941;9,07778320008074;8,35936933836764;8,80349729306323;9,23187567374703;8,18539158967576;8,74899728315272;9,13898417659661;7,57633950876927;7,93304650374666;7,41971930410648
"CG10077";9,10130625642223;9,2103298055968;8,99043721694368;9,1814636391187;8,5962299157528;7,61740848416838;9,12987007841816;8,19089344891948;8,12197070690723;7,89572399174527;8,1142938376629;8,00695043287249;7,66467016170909;8,00752463359282;7,39983626687518;7,65589445464963;7,61081597574391
"CG9953";7,64704220648487;7,55141698464817;7,34007550090452;7,79017276826567;7,52264033817075;7,20462427203271;7,0967839368709;8,84934899088401;8,5874747272448;8,7836473098057;8,67028308410501;8,36478323822885;8,66160096242661;8,80634269252743;8,94847192481202;8,88910737490079;8,51289333669657
"Acbp2";6,40505605965141;6,67240456944766;6,5428818730095;7,96191004782798;7,8677615530051;7,75485083849833;6,68880611189811;4,91284506719487;5,08590474202844;4,47868087124526;5,09606984741553;4,95710660135846;5,0637492554223;4,72163064586799;5,0511074222046;5,09677109739382;5,11274995802409
"Sh3beta";8,30896027906332;8,39313867636373;8,45286605916061;9,21300534304213;8,9893821221185;8,69394388997357;8,16257633656557;9,73404228392497;10,3129228626292;10,09935226126;9,76242787405043;9,93487064697526;10,0656054414872;9,54654885478154;9,94319329715827;9,93141950913901;9,60001477456186
"lqf";5,14979484456268;4,84065227207674;4,40205729161768;5,11422598467217;4,49484109536979;4,45113338963046;4,87715073950499;6,40808063000063;6,54482684636618;6,42484497902751;5,90089681606973;5,98653738900457;5,89375728900711;5,67111491712158;5,66109552139586;5,56974623009558;5,7736033005083
"Mcad";8,18999958476791;7,79395015838653;7,8702164858884;7,5298457149049;7,9655591866138;8,0186095520965;8,18605549622837;6,72141614540344;6,62534861316682;7,04320994863554;6,99947941054878;6,48178542240417;6,79932295642888;6,78956891670493;7,21911853664724;7,07319610926332;7,30992514320493
"bip1";4,85880197068033;4,70633547195615;4,32548475298923;5,08503932472814;4,8946116198899;4,80622327154269;4,64494763220542;6,4268204852283;6,46087073794242;6,78029322067997;6,25615266224169;6,32208789589589;6,62499857921565;5,72553526880487;6,18785014728325;6,13848666284983;6,03037790612178
"cert";5,20395973844661;5,64650619815994;5,24226998962698;6,28474515610617;5,9070587621788;5,60837381545462;5,22561232332399;7,37104954011468;6,90973993942021;6,8200894387537;6,4667154162037;6,51377255391086;6,72315918755692;6,19706363655151;6,65931254665407;6,45366005225401;6,78421696136223
"GAPcenA";6,78764148679834;6,26284486049502;6,28409879643896;6,19385826562273;5,91040025813492;6,01844115450302;6,08143445466921;7,70110142552751;7,2969950983656;7,67801487206979;7,38707078326422;7,1777058198294;7,39577136753398;7,74828266272065;7,12503600367776;7,0715793697268;7,17848154440331
"CG6983";2,61299685150451;2,63088113687488;2,83088967138598;2,79815548430779;2,95550122883641;2,89238072122233;2,54023167118381;3,83435158786486;4,46989381713839;4,11873875361302;3,36197945744325;3,35244851979631;4,14483848907969;3,31466293803962;3,4171976790097;3,57112379090131;3,65038685445188
"CG6282";6,94516014861559;7,16519271360629;7,16677808416832;7,78957115606007;7,12188573366687;7,19362001000242;6,7729578750951;6,50674326381792;6,20459311726069;6,2769828414033;6,57470538521995;6,18200586441291;6,25299414632231;5,98615787522794;5,47681172848186;5,38040033690999;5,23894549803932
"GAPsec";5,6758409476712;5,45771890292984;5,73703749683063;5,90736991412923;5,68443681949676;5,70629393911763;5,68489143426553;6,81245724600011;6,64401630723786;7,12573560550358;6,72023327112828;6,65468967613147;7,22920287918492;6,54033559488034;6,98095111348884;6,75984600429855;6,55060113273789
"h";3,57120704465024;3,71592143043688;3,87282431650381;4,2812464241823;6,16669777089369;4,84549428667168;4,29894381169404;3,16013716870173;3,56411772758457;3,43383341285469;3,06402024118029;3,43893364909566;3,39300624045349;3,1607880386766;3,30134913418421;3,47448420146318;3,54679113017781
"Mcm7";6,72460566546978;6,54421102360596;6,24971079983668;6,70086760632455;6,83244741154349;7,03209958210953;6,30957633600208;5,89588991260724;5,21889074883232;6,25908470548417;5,49532819082978;5,20492226086862;5,76106847055172;5,39503201839004;5,66268557740976;5,44878997749147;5,52145384226307
"Rdl";10,5215848242963;11,0493099788223;10,9156493951363;10,3727943273884;10,4262598937469;10,0428716902596;10,682968083076;8,33900464885554;7,87279719090177;7,82183932968679;8,30318369710418;7,94298034079589;7,8072872731161;8,1486309550725;7,5922355154249;7,19914349106002;7,00140028048103
"Hsp67Bc";7,49388069177145;7,08838389427631;7,1515934844226;7,18595942923374;7,00501354935946;6,57074828668334;6,24225367375573;10,6751762838805;10,7949167096343;10,7156300789425;10,5726240660451;10,7592208537643;10,7461801077146;10,9046542157515;11,358120460012;11,2352558876339;11,1299963118463
"Hsp26";6,8688368015901;6,44935280107527;6,85631328626123;6,78952327137564;6,30527775536684;6,54869340546674;6,43574645375642;8,75600570598208;9,03889741771303;9,23186255819856;8,80243029119305;9,20146190093994;9,09141246225458;9,30321877151854;9,82155742837708;9,55916654674777;9,7957395213129
"Hsp67Ba";6,36431237535173;6,40768245239957;5,92304694857743;6,72364442474985;5,64613389449322;5,8143305791366;5,68570778776529;6,96639897649607;6,82496318087651;7,07906229142453;6,81026058009586;6,64157847398103;6,77325397211129;6,09665355066043;7,76839463306928;7,53014585394472;7,15464862617677
"Hsp27";9,81918959664175;9,45397812661346;9,35868613759452;9,87738794091347;9,71719517124825;9,25105437311921;9,6199422305438;10,6230266877218;10,5993643187417;10,6754797308024;10,7160989092412;10,7230619982041;10,8067109246777;10,5913809814661;10,8932658282933;10,670938581104;10,502240540103
"CG4080";7,71941719025781;7,34467512852159;7,59732476034395;7,73722509422441;6,85884663715439;6,81939619636596;7,22011629327876;9,333346980263;9,08728384806333;9,30948732086439;9,34844271949108;8,92419267370505;9,21651056732949;9,48593576401531;8,4429427456417;8,61079492572803;8,36487229829885
"Cpsf5";6,04031860297628;5,81142784433759;5,96706905720936;6,81689865288138;6,42140068317482;6,41131272932588;5,77905002941228;7,69393018353089;7,25257910641318;7,54924100361633;7,29844265596871;7,02426432053373;7,45958423372916;6,84898439532616;7,61719684407518;7,3020984503133;7,46296409040308
"CG3437";5,25816442388539;5,51342974652661;5,56097996154278;5,56487426344859;5,51866422244604;5,49569378101441;5,45638830204663;6,07845577953953;5,78817639973273;6,26915374432189;5,70206744344911;5,54002070845182;6,07731326693217;5,6915248636313;6,76800243404866;6,45831321156738;6,42428438231108
"fry";5,34419559523856;5,67245544283358;5,45167983528139;5,98909145862697;5,61955470865736;5,44903776403703;5,44990984607795;7,25167428875374;7,08074973541204;7,14875128365759;6,89676755859723;7,00346077538795;7,1283013508674;7,12037561903526;6,93802825513923;6,65384419008737;6,58753978586617
"CalpB";5,48529530932862;5,49515066730232;5,55752587643643;6,00368048103633;5,82809479417729;5,76716441791179;5,60087396081901;5,1558486786068;5,09317823138688;5,23775428006048;4,85765975736403;4,87920115600417;5,21925568520664;4,91223049270712;4,60988441454028;4,63960712301321;4,46791598473343
"Dronc";4,94757676840732;5,33464808486357;5,1918589111217;5,58209576748101;5,60653036223205;5,3595337333502;5,33295343714971;7,4296284331739;7,14806494082922;7,18675971056737;7,268273566562;7,04539930078949;7,33442836056444;7,10034389446254;7,56374740648804;7,48583737461368;7,48322010929779
"CG8003";4,84715394526605;4,81263856524146;4,81345607425465;5,12413985698138;4,60390716661917;4,97589736800201;4,68210355183229;5,73518269433899;5,52263401909094;5,846913664096;5,89997248044371;5,79647601583663;5,89986479934491;5,67401620986553;5,94915862678215;6,01893555509535;5,61187436160423
"NaPi-III";9,58683741093979;9,74257902448849;9,48880227989664;9,83571924933997;9,77550552549034;9,66729597287078;9,36090297368778;11,0499928936982;10,815111119331;10,596634150263;10,8892203344161;10,7078549358481;10,6987921631139;10,1325382648223;10,1059568332185;10,1057729928833;10,0632271293609
"CG7607";7,24607151429195;6,82826899255852;7,11022501250032;7,58685843191205;7,34304200986167;7,13278097711181;6,6587843709559;4,16633242801975;5,16504968362415;4,95185434123933;4,16648492563484;4,69827153192986;4,75176161510375;4,47104548705171;4,89649335151364;4,4128862149757;4,41429734399942
"CG14141";7,302705900451;7,22064444288903;6,5915147776026;7,04999182552491;6,69725581749193;6,85609661697248;6,61842842210405;5,6896012416866;6,28020599571526;6,06881018494875;5,70850767885748;6,21312118876318;5,88522838323708;5,67696173394037;5,66500558022809;5,29983715690327;5,44899669680607
"Ube3a";7,11075627350504;6,71959065285523;6,65318604144766;7,17005433064067;6,92820275731334;6,9002810093619;6,48536282936379;8,44138996330961;7,72342320885913;8,41244155547128;8,44348531823485;7,71462814192687;8,2608319479833;8,20638003611813;8,04429787150402;8,02398482283639;7,64921711747492
"Sgs3";7,43063729218553;3,38533193185584;3,19046842621555;7,34931592392963;3,16518461051687;11,5298237893725;3,72034659346511;2,89336321467244;2,99952641755157;2,95182889529224;2,89029453714614;2,92430922188194;2,9116677823812;3,15120412471668;2,97345463947643;2,89405654622983;3,02005552595991
"CG6084";6,90497201473992;6,86660716885594;6,93178540059989;7,08361985750226;7,00957485083192;7,42569388712564;7,01650528699464;7,53087854594173;7,32314120854594;7,18854910011968;7,20933184920622;7,24758619031937;7,15450880904523;7,16967270702132;7,85820157630034;8,30694515207487;7,95906630518023
"TfIIEalpha";5,0968985268356;4,45642010947;4,94620423453368;5,67242240779857;5,08576184789314;5,13108940241852;5,32805065379508;6,42839202673735;6,00982952721108;6,26645279713834;6,41331920468092;5,83934414421033;6,35366443615982;6,22464339419257;6,30001376539473;6,22820610543444;6,03777082838034
"Nrx-IV";6,29055876845103;5,65079305285948;5,5589418933443;6,77120528980897;6,14968283763515;6,01287049141891;5,54513521288295;7,58488279173477;7,63948043448036;7,61719211880497;6,94878936617511;7,52373312278569;7,5585670164617;6,35041837865197;7,42726594267739;7,3158781050865;7,60053184707664
"CG10960";7,02176645093694;7,14831756990768;6,580389936365;7,59720350223708;7,27126948800366;7,38552634065812;6,46663134998174;5,87819914980641;5,88066815376497;6,37997445154623;5,17886537828617;5,67177140014676;5,85029128818623;5,6003981394862;6,08563253057319;5,97480998281089;6,40655093740336
"stv";5,00349191638354;4,53187723610297;4,42935349461121;5,02005864871559;4,61682304159767;4,21256449269971;4,46602810363103;3,98421054775813;4,04775426445536;3,97853038553347;3,63527790132089;3,49536762615283;3,90278068851557;4,03859744601021;3,55689363246125;3,53992406784462;3,41263996094998
"Abp1";6,29975385201306;6,45917493209022;6,7709293489579;7,05188565744503;6,61150781910894;6,61743533545521;6,3168331627275;8,24010511551144;7,96912912893489;8,2345950993232;8,05909944509985;7,7438035613666;8,1261608682383;7,98932479721402;8,13638082970611;7,94243648377299;7,99351853211895
"26-29-p";7,86863279694801;7,59607685801965;7,52679826014964;7,73093176293185;7,28397296500695;7,5633163829421;7,39510599258054;8,82581407842984;8,28141718220166;8,56067217012568;8,79370042974988;8,25275473041378;8,60773037013799;8,66608919361035;9,16360354952437;9,27770700013693;9,25645851659665
"Fbp1";5,32789843828009;5,77803725368185;6,20173965506022;5,42638664268344;6,65996443279554;5,45355307207975;6,92014236211217;7,37021143462224;5,25931068297527;7,65756427925554;7,35125973326078;5,31755248706367;7,56562696192661;6,95605334087757;7,23818558156844;8,9433060160966;7,9788596395771
"Mpcp2";8,56519061208044;8,5204039164673;8,55079077708563;9,00061048265228;9,02311307572316;8,94689679400087;8,34830505501378;7,17426007842575;6,82575392976827;7,29360433985823;6,90929317937246;6,91495663209759;7,13847454359252;6,93731050728815;7,17362501590428;7,28721004510247;7,10659706755333
"CG6878";5,0295683301166;5,21753767442718;4,93763984632129;4,68709913353975;4,79609009979514;4,79007256039666;4,95269571362796;3,80988141627747;3,6799439802898;4,08397295921523;3,93744201910153;3,67235276332718;3,89621412984845;3,94918587808574;4,27006494514383;4,2952194214565;4,42798170011405
"CG16979";6,31258278777498;6,46740778243488;6,43030300022141;6,65935645426681;6,62108477404873;6,76237505685226;6,14849201283377;8,02671761840006;7,37948674635972;7,85400423031995;7,88830981444933;7,10710696409158;7,4691264410506;7,62403297682774;8,09350827910236;7,97861302118196;7,66835977963235
"CG10516";6,14852108183321;5,61497919648478;5,58675042472186;5,52088257311936;5,46985105596286;5,55905862240347;5,61364433430255;6,72568513892274;6,81895945219361;7,00936576116592;6,62582520334139;6,5325919222059;6,76263762220122;7,01443654598027;7,02569476604467;6,47642118842835;7,33742006014413
"Diap1";9,73816725292651;9,50171891796908;9,68758060525638;9,76903064239293;9,265883211899;9,17813955105486;9,56599235923845;10,6685053485722;10,0795705230633;10,4973240602418;10,8085652956763;10,2644827227956;10,7227721155272;10,732435781494;10,8090313244724;10,8353343424105;10,482851507972
"MED10";7,5220512845644;7,6659710610792;7,44415923916465;7,98540779224085;7,65083945785732;7,71124792098154;7,04952596075395;6,39399971597986;6,51933400388786;6,53478031326425;6,58554845292419;6,14550872870942;6,7362669560499;6,53426226725372;7,1235543963127;7,0202650017833;6,95271566572707
"fax";8,54436151089502;8,48952110328486;8,63325809129176;8,65860661284377;8,20324952051077;7,17308982721985;8,25142049823869;9,06125589554503;9,04964130872295;8,67010123796264;9,52505845609529;9,19567110947774;9,21257204692012;8,95075899089236;9,73539981833989;9,5740244500868;9,17301051203229
"TMS1";8,60977552968659;8,8052270831565;8,6205184033618;9,13418405135149;8,79850486014214;8,95764498264234;8,4234290018566;9,97664613513848;10,0015111636489;9,80328788692291;10,2319136715004;10,1090237319372;10,1617078930241;10,0942287395973;10,0359816797014;9,93172768298419;9,89902600140005
"CG4101";5,41422592776772;5,35694880901078;5,95160659129471;6,03339923406183;5,23560689122122;5,12572630264844;5,26000237656943;4,16183229428152;4,49679788974725;3,98794075031194;4,17980379710793;4,461673371277;4,57141812273004;4,65127041749059;4,84172489762614;5,21484509789635;4,93819302149604
"nudC";5,21855617476607;4,99188641094185;5,01651534653853;4,96287024016264;4,86570877053946;4,87363987510436;4,54511977152979;6,38779478609486;6,23366017198731;6,50837088328462;6,11329237813392;5,76827407493821;6,520941880411;6,3431573039742;6,76776691964988;6,55530660412353;6,44863820697989
"kud";9,19719389559619;9,37248859785483;9,48384917177435;9,2951570299479;9,20706470482631;9,50883253366371;9,14705579568468;7,87412347199348;8,08875533379191;7,98998052476949;7,75254093793466;7,8541307366672;7,83844656314579;8,20521324836192;8,64236840680029;8,56812582272909;8,73214570301309
"Zcchc7";7,40298318712566;7,13484024474235;7,30169300027038;7,43146886215157;7,04570149482373;7,20639016017412;6,96681947575027;8,2710610633328;8,32660147865825;8,70036027366923;8,13481676864249;7,9826893620671;8,60133067057509;8,54130590537436;7,91514001397954;7,68261526572509;7,60551519478094
"UQCR-Q";10,2904290286378;10,2436947830105;10,241417883768;10,2350996326855;10,0322808529917;10,3478903735418;10,2354046901804;8,74442875449263;8,77181393631796;8,70515877503838;8,81965132711261;8,92255212597502;8,67103467600355;8,9058784640805;9,38809917757187;9,07081264424747;9,36505049478037
"Oatp74D";5,98103973614058;5,35565375004918;4,71501853370009;6,25278735151925;5,542657522198;5,90802578498117;4,62107037819199;3,5629274533861;3,6744003587672;3,96288162434861;3,24897385769792;3,6402041681532;3,8145495070492;3,34512375658406;4,04591052068739;4,50216257618407;4,56231718526558
"Eip74EF";4,12319044022967;4,28526532194191;4,30402144467862;4,2615142429468;4,05592016867292;4,08425142445337;4,27528495422324;6,17831014615733;6,77822593595867;6,8596857382658;5,99598819388288;6,40553863899774;6,43212309864197;6,71400472783494;4,72255616664358;4,70412465174215;4,49472681683418
"NUCB1";7,09854588679087;6,78984015686788;6,68809894157242;7,54906437186561;7,3497488028808;7,59105829498308;6,28357383788061;8,2203332619099;8,41237552940935;8,1600413351745;8,11288452755691;7,94305095357435;8,07689780142446;7,84497124554554;7,92619528838096;8,00937681345399;7,96985084430593
"CG5567";5,74110532082643;5,93704360546045;6,13747135293049;6,36615013130546;6,03398489924089;6,25758785420551;5,66646378506594;4,90765409963288;5,06314879853496;5,05453650120461;5,11773059816973;4,72452641128802;4,99093149088718;4,7521217066526;5,15258659386157;5,1846605870968;5,08163344436702
"not";3,83987916027969;3,61656598835403;3,60745923019466;4,36907180735204;4,30749000902734;3,94590865586655;3,31180365956167;5,53163805087255;6,1938686864843;5,73199522893328;5,71587312284191;5,82108824844499;6,11041291185004;4,29595172131351;5,58513873043789;5,42204277488896;5,03993872124164
"MYPT-75D";3,57183756774473;3,60467627659303;3,2974288281088;3,55004381695778;3,89637902520038;3,85981485836637;3,64635758491408;4,9263409396067;5,24234421987529;5,33436570029767;4,42051659388363;4,22752362822227;4,86618755352028;4,4226337100147;4,21541451817915;4,48149658971928;4,96496429301752
"Atg3";7,10514472644096;6,71703978942199;6,70854969077995;7,00442615266493;6,8805477734411;6,73308538052073;6,47577533392392;8,49455397165844;8,28516575493558;8,59306887311489;8,28790375744313;8,12665052533564;8,35558464042158;8,36655878189804;8,41033816360076;8,05328044196132;8,10475417496741
"Indy";4,16922358376026;4,26361764872485;3,66615669042753;4,24905132299304;4,34657268024613;3,93879410467983;4,08201206131675;5,96767917291024;6,35391272041965;5,71019068711926;5,43693630918688;5,80035257124756;5,9549889771543;5,2718410393675;5,8829637249239;5,47978132529124;6,14183023604093
"Grx1";7,7373219782119;7,64429946647956;7,5022192520139;7,99928680274905;8,01857286604203;7,90800458031263;7,6198194193303;5,74320744750145;6,37520958105592;6,18682714420886;5,54863858203508;5,97725415171352;6,04981188275981;6,01256990604204;6,15559456747779;6,02087571536237;6,08264139129359
"MESR6";6,95705046966127;6,34340589230301;6,31015914261183;6,9706838534527;6,49584465201245;6,46916917552161;6,29729327415648;9,77953062453114;9,8825055161398;9,94403090413695;9,83095328954906;9,77425340389727;9,81504228900359;9,65796759936345;9,28757748909288;9,05997078193015;9,03356027155574
"Ac76E";6,07083804357999;6,17089662460458;5,47214897892754;6,28599999923827;5,94431213808867;5,86946856194038;5,16793006049966;2,97794739060222;3,02317168200284;3,1494731217421;2,74907872578339;2,83027547127427;3,09840305874413;2,6626432064252;2,95814089462451;3,23197005865367;3,28706943190739
"Nca";4,81455102793762;5,120227239656;4,96488216672847;5,73607233542218;5,21953261261461;5,43754462250088;4,52710503287776;3,67055075437862;4,06444030617329;4,18483534649107;3,71981132916248;3,79865929587473;4,05892396147416;3,74479749804629;4,10926844528022;4,2410150423912;4,25450165521412
"Rbbp5";5,6757721798776;5,45179147671875;5,4813101273685;5,80322643946453;5,60890021183913;5,80455311271839;5,69841150811229;6,95186399371659;6,68268817526202;7,05762973189665;6,7324376160087;6,6041649224905;6,81537355994837;6,80367156984105;7,13383073058206;6,85438272170596;6,86348827261755
"Ide";7,35514394638386;7,52310460221875;7,59238721073646;7,96215505655772;7,76708674530783;7,72893595751682;7,27466075249276;8,98084847570272;8,57891614356805;9,02041411720902;8,82064898767071;8,40956874198893;9,2343646759015;8,64533966408198;8,78082467523056;8,66345923013658;8,25007830439798
"RhoBTB";7,13321018989633;6,99718754506754;7,05776108344434;7,41227989609872;7,02191193052605;7,27704214540157;7,0053278446899;8,40000075950192;8,37239623666206;8,53710360932112;8,06201094375425;8,07363316048374;8,36780828742367;8,0886668725359;8,08674264902096;8,10109984483291;8,06984854270974
"CG5262";3,82018285457653;3,94786463846566;3,99178725484894;3,74762003100283;3,98706543550065;3,91231873330986;3,55529973105167;5,23229581233738;4,68919578951151;4,91984126669289;4,62560368111833;5,05933844822967;4,97362459638917;4,75023418194185;4,88776959870867;4,8817797521218;5,04657615852771
"Psn";6,31189287885523;5,80152481704693;6,47455364398728;6,12804964787575;6,38155726643451;6,10714026308815;6,25143137260798;8,07361488593567;7,96591206370907;7,98358649071817;7,95593245111552;7,85260931825877;8,11355873587455;7,82558216154237;8,261661778868;8,05755448464051;8,25744503250723
"CG5955";5,03751188325853;5,38260740444715;5,52815909161951;5,53633423219536;5,57633160459029;5,51679460647285;5,55557086643095;4,39399007628483;4,65887524277473;4,43582158690746;4,02939730282896;5,00805268141237;4,35441800611329;4,58270686835997;5,45742040323093;5,43734117907342;5,67649867276425
"isoQC";4,81650612878493;4,65156072745863;4,05260991242856;4,59098466406724;4,39334423991315;4,55199623920393;4,32496650874682;7,55688990059871;7,469643824386;7,41445628405341;7,16791218265825;6,96450335602228;7,47550735221147;7,47828556969192;8,25630428872345;8,00929483304175;8,18665341440898
"Pka-R1";5,90461330262602;6,22124760468713;5,79693775134906;5,71281189392828;5,88124345295673;5,88747455818632;5,86829841057007;4,91282227373494;4,5373210881367;5,06847902941546;4,29733764718909;4,72678477740049;4,39164741093091;4,61470312403817;4,98083276594172;5,06409788329897;4,8938188560796
"CG10581";4,46904249181704;4,57839153887821;4,75019693480515;4,35331171547349;4,78664742068338;4,57286555593109;4,40327618038569;5,14057750960171;5,52156638919992;5,27137379861248;4,98567537056314;5,31094660115116;5,15987706675721;4,90399613134241;5,89755595275683;5,57683611328772;5,84436273857414
"AcCoAS";7,29666333842422;7,51783431692543;7,30885208216443;7,54309203672306;7,31907944098351;7,38547718839548;7,46028090684893;6,71637842497161;6,35324114936165;6,18313742555714;6,16828582423541;5,53826392044531;6,06305983395459;6,38518326659676;5,88944529386309;5,95324230565582;5,82733382103945
"Rab26";5,89643463244478;5,52346557477876;5,40809074114174;5,30937988104464;4,84064638319839;5,0679562117157;5,27171972506443;4,49493835094062;4,13908616980457;4,42499777571731;4,05362842449601;4,19891400442053;3,90392370563759;4,41290710476321;4,17356441281566;4,53639565622772;4,2903325512766
"rgn";7,56910298803299;7,60576418449465;7,2235432339809;7,86815598173358;7,59005150894606;7,13955022717327;7,2034580979877;7,61530214229913;7,55951620926115;7,43571413498034;7,65559222069572;7,43142008106061;7,16596029442209;7,17421026253892;6,28370652732211;6,19022754042698;6,1782615961747
"Hr78";6,80315178053278;6,79103851553382;6,86270490025029;7,19091519969829;6,84001167884127;6,95892803673109;6,64238119363184;9,18634920125129;9,03256189145714;9,10665470764037;9,25478186567632;8,66947148770582;9,18969694377251;9,25784723855394;8,45605527804333;8,33325428652817;8,14566496231026
"CG7611";6,30243128191203;5,99828742128808;6,198462443121;6,77075206596982;6,29359363781396;6,04279704863276;6,12714007249842;8,15618562116488;7,77616286196092;7,72611947820001;7,81593404636726;7,62600521936326;7,81227293137279;7,49128586563387;7,70539111587987;7,82292785846206;7,60040786765584
"Rpn10";8,02233409599139;7,80906071201423;7,91787544489001;7,88635690811552;7,87404271704328;7,96710793066377;7,70442935972859;8,9593143179097;8,74092699382212;9,17375351170766;8,72773115359263;8,57658035221747;9,12484472253866;8,91537587061856;8,44101033222023;8,35760717601062;8,4478732550127
